"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","CPI","TOT","AGRWTH","M","2008-11",2.471682,
"SWE","CPI","TOT","AGRWTH","M","2008-12",0.9010529,
"SWE","CPI","TOT","AGRWTH","M","2009-01",1.27839,
"SWE","CPI","TOT","AGRWTH","M","2009-02",0.8837273,
"SWE","CPI","TOT","AGRWTH","M","2009-03",0.2146499,
"SWE","CPI","TOT","AGRWTH","M","2009-04",-0.07012389,
"SWE","CPI","TOT","AGRWTH","M","2009-05",-0.7184434,
"SWE","CPI","TOT","AGRWTH","M","2009-06",-0.9500794,
"SWE","CPI","TOT","AGRWTH","M","2009-07",-1.20414,
"SWE","CPI","TOT","AGRWTH","M","2009-08",-1.168952,
"SWE","CPI","TOT","AGRWTH","M","2009-09",-1.87164,
"SWE","CPI","TOT","AGRWTH","M","2009-10",-1.780338,
"SWE","CPI","TOT","AGRWTH","M","2009-11",-0.9932027,
"SWE","CPI","TOT","AGRWTH","M","2009-12",0.5752701,
"SWE","CPI","TOT","AGRWTH","M","2010-01",0.3122063,
"SWE","CPI","TOT","AGRWTH","M","2010-02",0.8927673,
"SWE","CPI","TOT","AGRWTH","M","2010-03",0.8467202,
"SWE","CPI","TOT","AGRWTH","M","2010-04",0.7050725,
"SWE","CPI","TOT","AGRWTH","M","2010-05",1.152467,
"SWE","CPI","TOT","AGRWTH","M","2010-06",0.9257712,
"SWE","CPI","TOT","AGRWTH","M","2010-07",1.081154,
"SWE","CPI","TOT","AGRWTH","M","2010-08",0.877869,
"SWE","CPI","TOT","AGRWTH","M","2010-09",1.416308,
"SWE","CPI","TOT","AGRWTH","M","2010-10",1.486072,
"SWE","CPI","TOT","AGRWTH","M","2010-11",1.846359,
"SWE","CPI","TOT","AGRWTH","M","2010-12",2.337801,
"SWE","CPI","TOT","AGRWTH","M","2011-01",2.45641,
"SWE","CPI","TOT","AGRWTH","M","2011-02",2.464988,
"SWE","CPI","TOT","AGRWTH","M","2011-03",2.913749,
"SWE","CPI","TOT","AGRWTH","M","2011-04",3.341408,
"SWE","CPI","TOT","AGRWTH","M","2011-05",3.341834,
"SWE","CPI","TOT","AGRWTH","M","2011-06",3.079674,
"SWE","CPI","TOT","AGRWTH","M","2011-07",3.348281,
"SWE","CPI","TOT","AGRWTH","M","2011-08",3.37463,
"SWE","CPI","TOT","AGRWTH","M","2011-09",3.227825,
"SWE","CPI","TOT","AGRWTH","M","2011-10",2.902357,
"SWE","CPI","TOT","AGRWTH","M","2011-11",2.804411,
"SWE","CPI","TOT","AGRWTH","M","2011-12",2.287645,
"SWE","CPI","TOT","AGRWTH","M","2012-01",1.861832,
"SWE","CPI","TOT","AGRWTH","M","2012-02",1.91546,
"SWE","CPI","TOT","AGRWTH","M","2012-03",1.512367,
"SWE","CPI","TOT","AGRWTH","M","2012-04",1.300411,
"SWE","CPI","TOT","AGRWTH","M","2012-05",1.02878,
"SWE","CPI","TOT","AGRWTH","M","2012-06",1.018376,
"SWE","CPI","TOT","AGRWTH","M","2012-07",0.674959,
"SWE","CPI","TOT","AGRWTH","M","2012-08",0.7454294,
